#Entropy	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P-144877115000.0	P-126156567000.0	P-88238400200.0	P-24576650900.0	P62414426500.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P-135271197000.0	P-107620067000.0	P-57692654700.0	P20821316200.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P-140179487000.0	P-121209778000.0	P-83041821000.0	P-19186880200.0	P67945174800.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P-119425572000.0	P-88157636600.0	P-33950327500.0	P48266556300.0	P2.05854712	P2.05855047	P2.05855123	P2.05855123	P2.05855167	P2.05855167	P2.05855167	P2.05855167	P2.05855167	P2.05855167	P-97828000500.0	P-68788890700.0	P-18745107100.0	P59055855600.0	P20215868.8	P44553958.8	P61953853.7	P76155145.6	P89038373.0	P102479507.0	P116142089.0	P117711560.0	P119049411.0	P120199464.0	P121198681.0	P8926381140.0	P67319266300.0	P168117368.0	P613587105.0	P1247088960.0	P2218798090.0	P3912414240.0	P8237885080.0	P28549961700.0	P42896993500.0	P64807086300.0	P97551528300.0	P753457783.0	P2233471890.0	P5396950650.0	P12467297000.0	P34193071500.0	P134142401.0	P3149393360.0	P12314339300.0	P29317071300.0	P64268746000.0	P1672824680.0	P14262260800.0	P41091589900.0	P93699751700.0	P14107033000.0	P53303926300.0	*P1056354.44
97882352.9	2348.05789675	2348.05789675	2348.05789675	2348.05789675	2348.05789675	2348.05789675	2348.05789675	2348.05789675	2348.05789675	2348.05789675	-2424891.27523	-2111251.3298	-1475978.69964	-409403.74806	47654.0768005	2348.05789675	2348.05789675	2348.05789675	2348.05789675	2348.05789675	2348.05789675	2348.05789675	2348.05789675	2348.05789675	2348.05789675	-2263955.83694	-1800694.88409	-964221.995088	36173.37082	2348.05789675	2348.05789675	2348.05789675	2348.05789675	2348.05789675	2348.05789675	2348.05789675	2348.05789675	2348.05789675	2348.05789675	-2346188.2485	-2028373.91446	-1388916.3542	-319104.714707	48707.9817586	2348.05789675	2348.05789675	2348.05789675	2348.05789675	2348.05789675	2348.05789675	2348.05789675	2348.05789675	2348.05789675	2348.05789675	-1998481.71939	-1474625.60404	-566448.26499	44620.0619307	2348.05791448	2348.05791448	2348.05791448	2348.05791448	2348.05791448	2348.05791448	2348.05791448	2348.05791448	2348.05791448	2348.05791448	-1636640.75476	-1150125.8935	-311703.345314	46966.8767055	2686.75010136	3094.50511043	3386.01912417	3623.94444647	3839.78720592	4064.97700989	4293.87690497	4320.17147705	4342.58553857	4361.85327369	4378.59393563	29592.3845154	48588.7125321	5164.65930244	12627.9613385	18432.4625368	21182.3974498	24143.6491909	28985.3311487	39117.2068422	43307.7706923	48110.0071538	53559.3598222	14971.3239268	21223.9242747	26093.441417	32001.3350372	40940.5180354	4595.4501748	22927.7772572	31904.537263	39390.3400226	48007.4243782	19637.293781	33003.5717072	42860.0080302	52985.5150969	32921.0768183	45754.6245705	2365.75581004
98411764.7	2349.40180724	2349.40180724	2349.40180724	2349.40180724	2349.40180724	2349.40180724	2349.40180724	2349.40180724	2349.40180724	2349.40180724	-2417240.435	-2104588.93252	-1471318.37754	-408104.759586	48179.9928612	2349.40180724	2349.40180724	2349.40180724	2349.40180724	2349.40180724	2349.40180724	2349.40180724	2349.40180724	2349.40180724	2349.40180724	-2256812.18816	-1795011.21205	-961174.485122	36588.0269726	2349.40180724	2349.40180724	2349.40180724	2349.40180724	2349.40180724	2349.40180724	2349.40180724	2349.40180724	2349.40180724	2349.40180724	-2338785.44253	-2021972.70711	-1384530.41094	-318090.305554	49247.2736479	2349.40180724	2349.40180724	2349.40180724	2349.40180724	2349.40180724	2349.40180724	2349.40180724	2349.40180724	2349.40180724	2349.40180724	-1992174.71793	-1469969.54625	-564654.347384	45116.1579439	2349.40182492	2349.40182492	2349.40182492	2349.40182492	2349.40182492	2349.40182492	2349.40182492	2349.40182492	2349.40182492	2349.40182492	-1631474.10279	-1146492.50344	-310712.261735	47491.071486	2687.02661617	3093.49657667	3384.09187781	3621.2673734	3836.42989981	4060.91001333	4289.08852552	4315.3002297	4337.64365283	4356.85066528	4373.53856866	29917.5898775	49128.8508239	5157.12663376	12596.9079149	18735.6853733	21418.8573646	24449.300467	29335.2760962	39570.6341774	43801.2149192	48653.5426118	54132.9931144	14932.8853462	21459.3760012	26447.0417908	32360.2548138	41390.1768764	4589.71138079	23242.4346158	32264.2594993	39842.0659841	48551.6878221	19911.2657238	33396.6528851	43324.6393249	53564.1664918	33314.7752787	46258.9780291	2367.04394518
98941176.5	2355.71603276	2355.71603276	2355.71603276	2355.71603276	2355.71603276	2355.71603276	2355.71603276	2355.71603276	2355.71603276	2355.71603276	-2409259.60883	-2097638.54676	-1466455.13215	-406745.665826	48704.1721002	2355.71603276	2355.71603276	2355.71603276	2355.71603276	2355.71603276	2355.71603276	2355.71603276	2355.71603276	2355.71603276	2355.71603276	-2249360.10325	-1789081.13609	-957992.577816	36999.123023	2355.71603276	2355.71603276	2355.71603276	2355.71603276	2355.71603276	2355.71603276	2355.71603276	2355.71603276	2355.71603276	2355.71603276	-2331063.18923	-2015294.60885	-1379953.20232	-317027.882465	49791.3978533	2355.71603276	2355.71603276	2355.71603276	2355.71603276	2355.71603276	2355.71603276	2355.71603276	2355.71603276	2355.71603276	2355.71603276	-1985594.82824	-1465110.74635	-562779.295698	45604.2722854	2355.71605038	2355.71605038	2355.71605038	2355.71605038	2355.71605038	2355.71605038	2355.71605038	2355.71605038	2355.71605038	2355.71605038	-1626083.01432	-1142699.82289	-309674.155287	48020.192557	2692.22809398	3097.35840612	3386.99595992	3623.3897698	3837.84316109	4061.58343047	4289.0099093	4315.13522465	4337.40500807	4356.54871782	4373.18162103	30262.4279293	49673.7873787	5154.18712759	12569.4482922	19044.0251149	21665.2216083	24757.746965	29702.5914797	40018.1609356	44278.9582346	49191.4419558	54714.0128339	14897.7267823	21704.8043517	26803.1137734	32723.236696	41848.8099426	4588.64196832	23559.4393019	32628.005497	40284.5333404	49081.8078991	20192.4520895	33793.1502613	43795.1393338	54149.9943511	33711.8617072	46768.5557449	2373.30002554
99470588.2	2365.89437877	2365.89437877	2365.89437877	2365.89437877	2365.89437877	2365.89437877	2365.89437877	2365.89437877	2365.89437877	2365.89437877	-2401139.67947	-2090566.53296	-1461505.65434	-405359.766273	49233.1790149	2365.89437877	2365.89437877	2365.89437877	2365.89437877	2365.89437877	2365.89437877	2365.89437877	2365.89437877	2365.89437877	2365.89437877	-2241777.88203	-1783046.73544	-954752.951777	37413.6387171	2365.89437877	2365.89437877	2365.89437877	2365.89437877	2365.89437877	2365.89437877	2365.89437877	2365.89437877	2365.89437877	2365.89437877	-2323206.21785	-2008499.50026	-1375294.61216	-315943.684795	50339.7993403	2365.89437877	2365.89437877	2365.89437877	2365.89437877	2365.89437877	2365.89437877	2365.89437877	2365.89437877	2365.89437877	2365.89437877	-1978899.59371	-1460165.78943	-560868.68813	46097.6556667	2365.89439634	2365.89439634	2365.89439634	2365.89439634	2365.89439634	2365.89439634	2365.89439634	2365.89439634	2365.89439634	2365.89439634	-1620596.74179	-1138839.06555	-308614.686642	48549.4361225	2701.27482128	3105.04276607	3393.7063302	3629.30519781	3843.03742781	4066.02530611	4292.68699792	4318.72445936	4340.91935423	4359.99868774	4376.57565802	30624.3234549	50223.1943988	5154.95480866	12545.2800222	19356.9504225	21920.4617084	25068.7853078	30084.9987477	40470.6244067	44750.9846312	49717.0698897	55301.9649353	14865.7290054	21959.1733462	27161.4904335	33089.9962684	42307.2964424	4591.31145784	23878.6204783	32995.4935371	40729.5175017	49608.1960922	20480.1037297	34192.8345338	44271.1285175	54719.4900711	34103.0837468	47283.0355261	2383.41924032
100000000.0	2376.07273381	2376.07273381	2376.07273381	2376.07273381	2376.07273381	2376.07273381	2376.07273381	2376.07273381	2376.07273381	2376.07273381	-2393450.2164	-2083869.36199	-1456818.35498	-404046.890113	49766.7281399	2376.07273381	2376.07273381	2376.07273381	2376.07273381	2376.07273381	2376.07273381	2376.07273381	2376.07273381	2376.07273381	2376.07273381	-2234597.58549	-1777332.10103	-951684.745094	37831.3574224	2376.07273381	2376.07273381	2376.07273381	2376.07273381	2376.07273381	2376.07273381	2376.07273381	2376.07273381	2376.07273381	2376.07273381	-2315765.75492	-2002064.53635	-1370882.76011	-314916.496156	50877.7625917	2376.07273381	2376.07273381	2376.07273381	2376.07273381	2376.07273381	2376.07273381	2376.07273381	2376.07273381	2376.07273381	2376.07273381	-1972559.20253	-1455482.77098	-559058.955503	46595.9827143	2376.07275132	2376.07275132	2376.07275132	2376.07275132	2376.07275132	2376.07275132	2376.07275132	2376.07275132	2376.07275132	2376.07275132	-1615401.14082	-1135182.69727	-307610.914409	49059.6026607	2710.38162402	3112.85951605	3400.60078995	3635.44691091	3848.49625893	4070.77168312	4296.70918287	4322.66345371	4344.7874351	4363.80580948	4380.32981575	31001.1327303	50752.0280854	5156.22201767	12522.9348826	19674.0010017	22183.6868521	25382.2312056	30480.6012573	40935.5461451	45228.3199493	50247.3733121	55885.8361508	14835.9699498	22221.5856708	27522.0193794	33460.2752051	42771.1386181	4594.37952716	24199.8234471	33366.4677179	41188.0604474	50139.2297866	20773.5717266	34561.1092504	44752.259371	55288.6762237	34465.9095327	47801.2865964	2393.5416028
121951220.0	2828.91676029	2828.91676029	2828.91676029	2828.91676029	2828.91676029	2828.91676029	2828.91676029	2828.91676029	2828.91676029	2828.91676029	-1701738.3081	-1481479.69409	-1035349.43843	-286330.303607	75717.1868875	2828.91676029	2828.91676029	2828.91676029	2828.91676029	2828.91676029	2828.91676029	2828.91676029	2828.91676029	2828.91676029	2828.91676029	-1588718.85029	-1263386.51655	-675960.195778	56915.2979876	2828.91676029	2828.91676029	2828.91676029	2828.91676029	2828.91676029	2828.91676029	2828.91676029	2828.91676029	2828.91676029	2828.91676029	-1646467.86236	-1423277.7179	-974208.528873	-222916.378746	77353.5872134	2828.91676029	2828.91676029	2828.91676029	2828.91676029	2828.91676029	2828.91676029	2828.91676029	2828.91676029	2828.91676029	2828.91676029	-1402285.45097	-1034399.20564	-396617.30034	70746.2368304	2828.91677275	2828.91677275	2828.91677275	2828.91677275	2828.91677275	2828.91677275	2828.91677275	2828.91677275	2828.91677275	2828.91677275	-1148176.9086	-806514.149761	-217718.649988	74575.6043184	3066.76871968	3353.1211262	3557.84145461	3724.9282766	3876.50726943	4034.65037216	4195.39894508	4213.86472435	4229.60535368	4243.13642552	4254.89282023	45655.5639983	77172.7402042	4806.919661	10048.1415983	17501.6755738	28934.4234932	37527.5968285	44847.9152641	61748.7611777	68590.9735819	76446.8829271	85043.2244535	11693.805052	29107.0696598	40226.2020591	49809.278708	64638.0078368	4407.18354523	36140.5697917	49629.849805	62223.7703162	76291.3374549	22510.7148189	51643.707462	67866.3112261	84167.5500644	51518.9490402	72620.5161505	2841.34539991
143902439.0	5727.58136297	5727.58136297	5727.58136297	5727.58136297	5727.58136297	5727.58136297	5727.58136297	5727.58136297	5727.58136297	5727.58136297	-1308693.03441	-1138847.89199	-794829.306631	-217247.983899	102881.66199	5727.58136297	5727.58136297	5727.58136297	5727.58136297	5727.58136297	5727.58136297	5727.58136297	5727.58136297	5727.58136297	5727.58136297	-1221541.81903	-970672.554267	-517698.18341	79570.1318408	5727.58136297	5727.58136297	5727.58136297	5727.58136297	5727.58136297	5727.58136297	5727.58136297	5727.58136297	5727.58136297	5727.58136297	-1266073.05893	-1093967.36381	-747682.517217	-168348.433944	104757.538026	5727.58136297	5727.58136297	5727.58136297	5727.58136297	5727.58136297	5727.58136297	5727.58136297	5727.58136297	5727.58136297	5727.58136297	-1077779.87174	-794096.566054	-302292.152321	96795.9987581	5727.58137258	5727.58137258	5727.58137258	5727.58137258	5727.58137258	5727.58137258	5727.58137258	5727.58137258	5727.58137258	5727.58137258	-881832.477085	-618370.545334	-164340.377391	101436.982957	5910.99303156	6131.80421519	6289.66752278	6418.51099709	6535.39612206	6657.34294319	6781.29888644	6795.53816114	6807.67602664	6818.11006498	6827.17561977	64845.6547723	104548.863439	7252.8528529	11294.4477315	17041.9938387	25857.9791169	41223.5803904	63821.577025	86062.8752726	94238.4268691	103711.315898	113827.680131	12563.4466531	25991.1094959	54692.2725448	70112.4578057	89411.4187398	6944.60957345	34300.9523761	69884.9465882	86707.2937943	103531.836086	20904.5487165	72782.3096634	93237.1888234	112752.817388	72551.4218705	98962.8081056	5737.16529719
165853659.0	8748.23547525	8748.23547525	8748.23547525	8748.23547525	8748.23547525	8748.23547525	8748.23547525	8748.23547525	8748.23547525	8748.23547525	-1056430.16259	-918791.286162	-640005.970969	-171946.401055	126399.643245	8748.23547525	8748.23547525	8748.23547525	8748.23547525	8748.23547525	8748.23547525	8748.23547525	8748.23547525	8748.23547525	8748.23547525	-985804.678735	-782505.583788	-415424.82674	98524.9006036	8748.23547525	8748.23547525	8748.23547525	8748.23547525	8748.23547525	8748.23547525	8748.23547525	8748.23547525	8748.23547525	8748.23547525	-1021891.8446	-882421.064525	-601799.219629	-132319.250003	128902.694528	8748.23547525	8748.23547525	8748.23547525	8748.23547525	8748.23547525	8748.23547525	8748.23547525	8748.23547525	8748.23547525	8748.23547525	-869303.066635	-639412.173653	-240864.379058	119583.546295	8748.23548303	8748.23548303	8748.23548303	8748.23548303	8748.23548303	8748.23548303	8748.23548303	8748.23548303	8748.23548303	8748.23548303	-710511.482385	-497007.559023	-129071.206563	124879.654494	8896.86837479	9075.80904266	9203.73809603	9308.1500962	9402.87130544	9501.69440516	9602.14565453	9613.68485868	9623.52112567	9631.97664753	9639.32317954	74377.5680454	128619.427059	9984.2829191	13259.505102	17917.1937306	25061.4799381	37513.4350836	69315.5461363	106967.36297	116147.689848	127482.489518	140114.69609	14287.8747291	25169.3659543	48428.1755867	89245.3047417	110578.255683	9734.48914785	31903.4851709	89075.4002196	107458.21829	127238.852797	21047.3257202	91239.1400744	114992.454715	138779.500275	91066.7139384	122276.503305	8756.00209088
187804878.0	11164.788573	11164.788573	11164.788573	11164.788573	11164.788573	11164.788573	11164.788573	11164.788573	11164.788573	11164.788573	-889724.176023	-773314.244031	-537527.812009	-141660.131935	152172.434902	11164.788573	11164.788573	11164.788573	11164.788573	11164.788573	11164.788573	11164.788573	11164.788573	11164.788573	11164.788573	-829991.72262	-658048.777211	-347585.28702	119657.249284	11164.788573	11164.788573	11164.788573	11164.788573	11164.788573	11164.788573	11164.788573	11164.788573	11164.788573	11164.788573	-860512.928788	-742553.639637	-505213.937903	-108144.935658	155185.846258	11164.788573	11164.788573	11164.788573	11164.788573	11164.788573	11164.788573	11164.788573	11164.788573	11164.788573	11164.788573	-731458.916389	-537025.599938	-199948.439281	144464.010941	11164.7885796	11164.7885796	11164.7885796	11164.7885796	11164.7885796	11164.7885796	11164.7885796	11164.7885796	11164.7885796	11164.7885796	-597158.797103	-416584.980733	-105397.859208	150342.527783	11290.496848	11441.8383259	11550.0360444	11638.3438986	11718.455636	11802.0366025	11886.9945985	11896.7540356	11905.0731908	11912.2245622	11918.4379905	66671.679788	154844.821919	12210.1923325	14980.2555693	18919.5584069	24961.9346097	35493.3432438	62390.4066372	127096.676682	140906.819927	153476.068302	168237.302178	15850.0130205	25053.1806598	44724.6319073	88690.1471133	132528.612414	11998.9258889	30748.6526103	87739.0106693	127835.079831	153182.75523	21566.9096603	99851.7655598	139168.977377	166788.83231	98886.5129592	147208.606633	11171.3572927
209756098.0	14878.4920277	14878.4920277	14878.4920277	14878.4920277	14878.4920277	14878.4920277	14878.4920277	14878.4920277	14878.4920277	14878.4920277	-763281.266629	-662730.002108	-459065.044218	-117126.902569	178941.116642	14878.4920277	14878.4920277	14878.4920277	14878.4920277	14878.4920277	14878.4920277	14878.4920277	14878.4920277	14878.4920277	14878.4920277	-711686.238439	-563167.290866	-294998.621815	126713.341778	14878.4920277	14878.4920277	14878.4920277	14878.4920277	14878.4920277	14878.4920277	14878.4920277	14878.4920277	14878.4920277	14878.4920277	-738049.503347	-636159.952488	-431153.32872	-88177.5224884	182482.493761	14878.4920277	14878.4920277	14878.4920277	14878.4920277	14878.4920277	14878.4920277	14878.4920277	14878.4920277	14878.4920277	14878.4920277	-626576.676963	-458631.249112	-167474.522486	167393.599878	14878.4920333	14878.4920333	14878.4920333	14878.4920333	14878.4920333	14878.4920333	14878.4920333	14878.4920333	14878.4920333	14878.4920333	-510572.427251	-354598.402828	-85804.6836251	176199.845113	14987.0749105	15117.7989537	15211.2567646	15287.5343318	15356.7323492	15428.9269784	15502.3110426	15510.7409397	15517.9267662	15524.1038975	15529.4708629	62823.6115364	182186.112141	15781.4791539	18174.1732866	21576.8200787	26796.0359781	35892.7379282	59125.5814653	151300.880378	163010.953192	180894.009817	196501.76178	18925.4426161	26874.8514672	43866.436842	81842.4761171	155906.79661	15598.9937964	31794.4223051	81020.9141546	151926.996594	180454.615508	23863.5194316	91483.5336257	161537.37957	194677.859741	90649.7785679	171505.110212	14884.1658826
231707317.0	18592.199681	18592.199681	18592.199681	18592.199681	18592.199681	18592.199681	18592.199681	18592.199681	18592.199681	18592.199681	-669483.075973	-580572.234358	-400484.764553	-98131.4515543	202937.528008	18592.199681	18592.199681	18592.199681	18592.199681	18592.199681	18592.199681	18592.199681	18592.199681	18592.199681	18592.199681	-623861.000494	-492535.505113	-255411.66412	117480.370411	18592.199681	18592.199681	18592.199681	18592.199681	18592.199681	18592.199681	18592.199681	18592.199681	18592.199681	18592.199681	-647172.294308	-557078.094481	-375804.278159	-72533.4269105	206827.012021	18592.199681	18592.199681	18592.199681	18592.199681	18592.199681	18592.199681	18592.199681	18592.199681	18592.199681	18592.199681	-548604.236928	-400101.188193	-142650.526292	192988.075968	18592.1996861	18592.1996861	18592.1996861	18592.1996861	18592.1996861	18592.1996861	18592.1996861	18592.1996861	18592.1996861	18592.1996861	-446029.341209	-308111.813791	-70435.2822342	200575.621967	18688.2123523	18803.8029891	18886.4415582	18953.8887726	19015.0760087	19078.9129507	19143.8016315	19151.2556327	19157.6095845	19163.0716137	19167.8172667	60986.9019967	206386.843535	19390.6515528	21506.3529324	24515.0887393	29130.0966201	37173.7093001	57716.9782667	154186.580932	189211.945229	204620.159641	225475.807039	22170.6507776	29199.7879511	44224.3245717	77804.0277133	180987.807138	19229.2918046	33549.8394962	77077.5747356	157829.869587	204241.573258	26537.0659363	86328.9780581	187942.299955	223932.59491	85591.7435316	196530.593005	18597.2166962
253658537.0	23015.1945624	23015.1945624	23015.1945624	23015.1945624	23015.1945624	23015.1945624	23015.1945624	23015.1945624	23015.1945624	23015.1945624	-590644.967187	-511349.803741	-350738.734342	-81084.8323264	227811.210775	23015.1945624	23015.1945624	23015.1945624	23015.1945624	23015.1945624	23015.1945624	23015.1945624	23015.1945624	23015.1945624	23015.1945624	-549956.90411	-432834.217699	-221355.241827	111208.642275	23015.1945624	23015.1945624	23015.1945624	23015.1945624	23015.1945624	23015.1945624	23015.1945624	23015.1945624	23015.1945624	23015.1945624	-570747.089194	-490396.547335	-328727.434404	-58255.2255971	231055.619471	23015.1945624	23015.1945624	23015.1945624	23015.1945624	23015.1945624	23015.1945624	23015.1945624	23015.1945624	23015.1945624	23015.1945624	-482839.134679	-350396.641639	-120789.183828	219511.886595	23015.1945669	23015.1945669	23015.1945669	23015.1945669	23015.1945669	23015.1945669	23015.1945669	23015.1945669	23015.1945669	23015.1945669	-391357.680068	-268355.887709	-56383.9945748	225841.029519	23100.8234949	23203.9130425	23277.6142777	23337.7670981	23392.3369548	23449.2699526	23507.140944	23513.7887975	23519.4555714	23524.326884	23528.5592962	60824.9238185	230688.453426	23727.2941278	25614.1831016	28297.5251243	32413.4214264	39587.1200506	57908.6412604	143945.088245	204715.22337	229214.776051	248423.090477	26206.6373542	32475.575663	45875.2136082	75823.2829409	167847.770685	23583.3853831	36355.1705695	75175.3956129	147194.356435	228898.978647	30100.826155	83426.2627202	197068.023429	246163.58836	82768.7598644	222466.87318	23019.668989
275609756.0	27809.2607695	27809.2607695	27809.2607695	27809.2607695	27809.2607695	27809.2607695	27809.2607695	27809.2607695	27809.2607695	27809.2607695	-522459.349467	-451355.435431	-307335.609059	-65537.1558503	251418.885711	27809.2607695	27809.2607695	27809.2607695	27809.2607695	27809.2607695	27809.2607695	27809.2607695	27809.2607695	27809.2607695	27809.2607695	-485974.393593	-380950.567874	-191317.527633	106892.259682	27809.2607695	27809.2607695	27809.2607695	27809.2607695	27809.2607695	27809.2607695	27809.2607695	27809.2607695	27809.2607695	27809.2607695	-504616.937082	-432566.66601	-287598.09279	-45065.8644903	254564.064674	27809.2607695	27809.2607695	27809.2607695	27809.2607695	27809.2607695	27809.2607695	27809.2607695	27809.2607695	27809.2607695	27809.2607695	-425789.939706	-307028.854787	-101140.018286	211134.079568	27809.2607735	27809.2607735	27809.2607735	27809.2607735	27809.2607735	27809.2607735	27809.2607735	27809.2607735	27809.2607735	27809.2607735	-343758.587455	-233462.971808	-43387.9330256	249508.96214	27886.0441695	27978.4844901	28044.5723328	28098.5113221	28147.444072	28198.4958488	28250.3887237	28256.3498489	28261.4312409	28265.7993433	28269.5945441	61713.2168481	254208.128345	28447.7999197	30139.771858	32545.9226522	36236.6438025	42669.2940187	59098.1884492	136247.006416	190739.541345	252779.523162	271400.354296	30671.0251452	36292.3774602	48307.822831	75162.2343084	157680.523966	28318.7570555	39771.2073249	74581.2742237	139160.622783	252473.384373	34162.9413441	81979.820617	183882.302851	269209.958697	81390.2382956	230266.891462	27813.2729845
